=== CUT-OFF CSV FILES (data ends before expiry day) ===
Total: 4,740
These CSVs have data, but the last bar is days before the actual expiry date.
The vendor needs to provide additional rows from <last_data_date> to <expiry>.

Format: SYMBOL  STRIKE  OPT  EXPIRY  LAST_DATA  DAYS_MISSING  ROWS  FILEPATH
NIFTY   19400  PE   2022-10-27    2022-10-25      2d       1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-10-27/NIFTY_19400_PE_27_OCT_22.csv
NIFTY   19600  PE   2022-10-27    2022-10-24      3d       1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-10-27/NIFTY_19600_PE_27_OCT_22.csv
NIFTY   19950  PE   2022-10-27    2022-10-25      2d       6  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-10-27/NIFTY_19950_PE_27_OCT_22.csv
NIFTY   15000  CE   2022-11-03    2022-11-01      2d       6  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-11-03/NIFTY_15000_CE_03_NOV_22.csv
NIFTY   15500  CE   2022-11-03    2022-10-28      6d       1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-11-03/NIFTY_15500_CE_03_NOV_22.csv
NIFTY   19050  PE   2022-11-03    2022-11-01      2d       6  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-11-03/NIFTY_19050_PE_03_NOV_22.csv
NIFTY   19100  PE   2022-11-03    2022-11-01      2d       3  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-11-03/NIFTY_19100_PE_03_NOV_22.csv
NIFTY   19700  PE   2022-11-03    2022-11-01      2d       1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-11-03/NIFTY_19700_PE_03_NOV_22.csv
NIFTY   14800  CE   2022-11-10    2022-11-09      1d       2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-11-10/NIFTY_14800_CE_10_NOV_22.csv
NIFTY   15100  CE   2022-11-10    2022-11-07      3d       4  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-11-10/NIFTY_15100_CE_10_NOV_22.csv
NIFTY   15300  CE   2022-11-10    2022-11-04      6d       2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-11-10/NIFTY_15300_CE_10_NOV_22.csv
NIFTY   15500  CE   2022-11-10    2022-11-09      1d       2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-11-10/NIFTY_15500_CE_10_NOV_22.csv
NIFTY   15600  CE   2022-11-10    2022-11-04      6d       2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-11-10/NIFTY_15600_CE_10_NOV_22.csv
NIFTY   16200  CE   2022-11-10    2022-11-09      1d       6  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-11-10/NIFTY_16200_CE_10_NOV_22.csv
NIFTY   16350  CE   2022-11-10    2022-11-09      1d       1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-11-10/NIFTY_16350_CE_10_NOV_22.csv
NIFTY   18950  PE   2022-11-10    2022-11-09      1d       7  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-11-10/NIFTY_18950_PE_10_NOV_22.csv
NIFTY   19150  PE   2022-11-10    2022-11-09      1d       2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-11-10/NIFTY_19150_PE_10_NOV_22.csv
NIFTY   19200  PE   2022-11-10    2022-11-09      1d       2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-11-10/NIFTY_19200_PE_10_NOV_22.csv
NIFTY   19300  PE   2022-11-10    2022-11-09      1d       2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-11-10/NIFTY_19300_PE_10_NOV_22.csv
NIFTY   19400  PE   2022-11-10    2022-11-09      1d       2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-11-10/NIFTY_19400_PE_10_NOV_22.csv
NIFTY   19500  PE   2022-11-10    2022-11-09      1d       3  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-11-10/NIFTY_19500_PE_10_NOV_22.csv
NIFTY   19600  PE   2022-11-10    2022-11-04      6d       2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-11-10/NIFTY_19600_PE_10_NOV_22.csv
NIFTY   19800  PE   2022-11-10    2022-11-09      1d       1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-11-10/NIFTY_19800_PE_10_NOV_22.csv
NIFTY   15450  PE   2022-11-17    2022-11-16      1d      14  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-11-17/NIFTY_15450_PE_17_NOV_22.csv
NIFTY   16350  CE   2022-11-17    2022-11-16      1d       2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-11-17/NIFTY_16350_CE_17_NOV_22.csv
NIFTY   16400  CE   2022-11-17    2022-11-16      1d       1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-11-17/NIFTY_16400_CE_17_NOV_22.csv
NIFTY   19250  PE   2022-11-17    2022-11-14      3d       2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-11-17/NIFTY_19250_PE_17_NOV_22.csv
NIFTY   19300  PE   2022-11-17    2022-11-16      1d      14  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-11-17/NIFTY_19300_PE_17_NOV_22.csv
NIFTY   19400  PE   2022-11-17    2022-11-16      1d       6  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-11-17/NIFTY_19400_PE_17_NOV_22.csv
NIFTY   19600  PE   2022-11-17    2022-11-14      3d       1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-11-17/NIFTY_19600_PE_17_NOV_22.csv
NIFTY   19650  PE   2022-11-17    2022-11-14      3d       2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-11-17/NIFTY_19650_PE_17_NOV_22.csv
NIFTY   19700  PE   2022-11-17    2022-11-14      3d       2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-11-17/NIFTY_19700_PE_17_NOV_22.csv
NIFTY   19750  PE   2022-11-17    2022-11-14      3d       2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-11-17/NIFTY_19750_PE_17_NOV_22.csv
NIFTY   14550  CE   2022-11-24    2022-11-21      3d       2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-11-24/NIFTY_14550_CE_24_NOV_22.csv
NIFTY   16250  CE   2022-11-24    2022-11-22      2d      13  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-11-24/NIFTY_16250_CE_24_NOV_22.csv
NIFTY   19650  PE   2022-11-24    2022-11-23      1d       3  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-11-24/NIFTY_19650_PE_24_NOV_22.csv
NIFTY   16200  CE   2022-12-01    2022-11-29      2d       4  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-12-01/NIFTY_16200_CE_01_DEC_22.csv
NIFTY   16400  CE   2022-12-01    2022-11-28      3d       1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-12-01/NIFTY_16400_CE_01_DEC_22.csv
NIFTY   16350  CE   2022-12-08    2022-12-07      1d       2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-12-08/NIFTY_16350_CE_08_DEC_22.csv
NIFTY   16600  CE   2022-12-08    2022-12-05      3d       8  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-12-08/NIFTY_16600_CE_08_DEC_22.csv
NIFTY   19700  PE   2022-12-08    2022-12-02      6d       2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-12-08/NIFTY_19700_PE_08_DEC_22.csv
NIFTY   19750  PE   2022-12-08    2022-12-02      6d       4  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-12-08/NIFTY_19750_PE_08_DEC_22.csv
NIFTY   20100  PE   2022-12-08    2022-12-02      6d       2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-12-08/NIFTY_20100_PE_08_DEC_22.csv
NIFTY   16000  CE   2022-12-15    2022-12-13      2d       3  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-12-15/NIFTY_16000_CE_15_DEC_22.csv
NIFTY   16200  CE   2022-12-15    2022-12-09      6d       4  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-12-15/NIFTY_16200_CE_15_DEC_22.csv
NIFTY   16850  CE   2022-12-15    2022-12-09      6d       1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-12-15/NIFTY_16850_CE_15_DEC_22.csv
NIFTY   16900  CE   2022-12-15    2022-12-09      6d       3  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-12-15/NIFTY_16900_CE_15_DEC_22.csv
NIFTY   16950  CE   2022-12-15    2022-12-09      6d       2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-12-15/NIFTY_16950_CE_15_DEC_22.csv
NIFTY   17050  CE   2022-12-15    2022-12-09      6d       1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-12-15/NIFTY_17050_CE_15_DEC_22.csv
NIFTY   17150  CE   2022-12-15    2022-12-09      6d       1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-12-15/NIFTY_17150_CE_15_DEC_22.csv
NIFTY   19350  PE   2022-12-15    2022-12-13      2d      19  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-12-15/NIFTY_19350_PE_15_DEC_22.csv
NIFTY   19450  PE   2022-12-15    2022-12-09      6d       1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-12-15/NIFTY_19450_PE_15_DEC_22.csv
NIFTY   19550  PE   2022-12-15    2022-12-09      6d       1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-12-15/NIFTY_19550_PE_15_DEC_22.csv
NIFTY   19750  PE   2022-12-15    2022-12-09      6d       4  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-12-15/NIFTY_19750_PE_15_DEC_22.csv
NIFTY   19850  PE   2022-12-15    2022-12-14      1d      17  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-12-15/NIFTY_19850_PE_15_DEC_22.csv
NIFTY   19900  PE   2022-12-15    2022-12-12      3d       1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-12-15/NIFTY_19900_PE_15_DEC_22.csv
NIFTY   20300  PE   2022-12-15    2022-12-14      1d       2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-12-15/NIFTY_20300_PE_15_DEC_22.csv
NIFTY   14650  CE   2022-12-22    2022-12-16      6d       4  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-12-22/NIFTY_14650_CE_22_DEC_22.csv
NIFTY   14700  CE   2022-12-22    2022-12-19      3d       3  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-12-22/NIFTY_14700_CE_22_DEC_22.csv
NIFTY   15000  CE   2022-12-22    2022-12-21      1d       5  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-12-22/NIFTY_15000_CE_22_DEC_22.csv
NIFTY   15850  CE   2022-12-22    2022-12-21      1d       1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-12-22/NIFTY_15850_CE_22_DEC_22.csv
NIFTY   16750  CE   2022-12-22    2022-12-19      3d       2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-12-22/NIFTY_16750_CE_22_DEC_22.csv
NIFTY   16950  CE   2022-12-22    2022-12-19      3d       2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-12-22/NIFTY_16950_CE_22_DEC_22.csv
NIFTY   17250  CE   2022-12-22    2022-12-20      2d       8  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-12-22/NIFTY_17250_CE_22_DEC_22.csv
NIFTY   19800  PE   2022-12-22    2022-12-20      2d       1  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-12-22/NIFTY_19800_PE_22_DEC_22.csv
NIFTY   11200  PE   2022-12-29    2022-12-26      3d       2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-12-29/NIFTY_11200_PE_29_DEC_22.csv
NIFTY   11500  CE   2022-12-29    2022-12-27      2d       4  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-12-29/NIFTY_11500_CE_29_DEC_22.csv
NIFTY   12100  PE   2022-12-29    2022-12-27      2d       5  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-12-29/NIFTY_12100_PE_29_DEC_22.csv
NIFTY   12300  PE   2022-12-29    2022-12-27      2d       5  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-12-29/NIFTY_12300_PE_29_DEC_22.csv
NIFTY   12800  PE   2022-12-29    2022-12-28      1d       6  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-12-29/NIFTY_12800_PE_29_DEC_22.csv
NIFTY   14100  CE   2022-12-29    2022-12-23      6d       4  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-12-29/NIFTY_14100_CE_29_DEC_22.csv
NIFTY   15400  CE   2022-12-29    2022-12-27      2d       2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-12-29/NIFTY_15400_CE_29_DEC_22.csv
NIFTY   16250  CE   2022-12-29    2022-12-27      2d       2  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-12-29/NIFTY_16250_CE_29_DEC_22.csv
NIFTY   16350  CE   2022-12-29    2022-12-28      1d       7  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-12-29/NIFTY_16350_CE_29_DEC_22.csv
NIFTY   16550  CE   2022-12-29    2022-12-28      1d       7  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-12-29/NIFTY_16550_CE_29_DEC_22.csv
NIFTY   19350  PE   2022-12-29    2022-12-27      2d      56  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-12-29/NIFTY_19350_PE_29_DEC_22.csv
NIFTY   19450  PE   2022-12-29    2022-12-27      2d      17  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-12-29/NIFTY_19450_PE_29_DEC_22.csv
NIFTY   19650  PE   2022-12-29    2022-12-27      2d       9  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-12-29/NIFTY_19650_PE_29_DEC_22.csv
NIFTY   19750  PE   2022-12-29    2022-12-27      2d       6  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-12-29/NIFTY_19750_PE_29_DEC_22.csv
NIFTY   19850  PE   2022-12-29    2022-12-27      2d       3  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-12-29/NIFTY_19850_PE_29_DEC_22.csv
NIFTY   19950  PE   2022-12-29    2022-12-27      2d       4  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-12-29/NIFTY_19950_PE_29_DEC_22.csv
NIFTY   20050  PE   2022-12-29    2022-12-23      6d       3  Backtesting Options Data/nifty 2014-2024 mid/2022/2022-12-29/NIFTY_20050_PE_29_DEC_22.csv
NIFTY   15500  CE   2023-01-05    2023-01-04      1d       2  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-01-05/NIFTY_15500_CE_05_JAN_23.csv
NIFTY   16550  CE   2023-01-05    2022-12-30      6d       1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-01-05/NIFTY_16550_CE_05_JAN_23.csv
NIFTY   16650  CE   2023-01-05    2023-01-03      2d      11  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-01-05/NIFTY_16650_CE_05_JAN_23.csv
NIFTY   16750  CE   2023-01-05    2022-12-30      6d       1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-01-05/NIFTY_16750_CE_05_JAN_23.csv
NIFTY   17050  CE   2023-01-05    2023-01-02      3d       3  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-01-05/NIFTY_17050_CE_05_JAN_23.csv
NIFTY   19150  PE   2023-01-05    2023-01-04      1d       8  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-01-05/NIFTY_19150_PE_05_JAN_23.csv
NIFTY   19900  PE   2023-01-05    2023-01-04      1d       2  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-01-05/NIFTY_19900_PE_05_JAN_23.csv
NIFTY   20500  PE   2023-01-05    2023-01-02      3d       8  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-01-05/NIFTY_20500_PE_05_JAN_23.csv
NIFTY   16300  CE   2023-01-12    2023-01-11      1d       2  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-01-12/NIFTY_16300_CE_12_JAN_23.csv
NIFTY   16400  CE   2023-01-12    2023-01-11      1d       1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-01-12/NIFTY_16400_CE_12_JAN_23.csv
NIFTY   16450  CE   2023-01-12    2023-01-11      1d       1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-01-12/NIFTY_16450_CE_12_JAN_23.csv
NIFTY   16550  CE   2023-01-12    2023-01-11      1d       1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-01-12/NIFTY_16550_CE_12_JAN_23.csv
NIFTY   16650  CE   2023-01-12    2023-01-11      1d       1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-01-12/NIFTY_16650_CE_12_JAN_23.csv
NIFTY   16700  CE   2023-01-12    2023-01-11      1d       7  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-01-12/NIFTY_16700_CE_12_JAN_23.csv
NIFTY   16850  CE   2023-01-12    2023-01-11      1d       1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-01-12/NIFTY_16850_CE_12_JAN_23.csv
NIFTY   18950  PE   2023-01-12    2023-01-11      1d      12  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-01-12/NIFTY_18950_PE_12_JAN_23.csv
NIFTY   19300  PE   2023-01-12    2023-01-10      2d       2  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-01-12/NIFTY_19300_PE_12_JAN_23.csv
NIFTY   19600  PE   2023-01-12    2023-01-11      1d       2  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-01-12/NIFTY_19600_PE_12_JAN_23.csv
NIFTY   19700  PE   2023-01-12    2023-01-09      3d       2  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-01-12/NIFTY_19700_PE_12_JAN_23.csv
NIFTY   16700  CE   2023-01-19    2023-01-16      3d       2  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-01-19/NIFTY_16700_CE_19_JAN_23.csv
NIFTY   16750  CE   2023-01-19    2023-01-17      2d       3  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-01-19/NIFTY_16750_CE_19_JAN_23.csv
NIFTY   16850  CE   2023-01-19    2023-01-16      3d       4  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-01-19/NIFTY_16850_CE_19_JAN_23.csv
NIFTY   16950  CE   2023-01-19    2023-01-16      3d       8  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-01-19/NIFTY_16950_CE_19_JAN_23.csv
NIFTY   17050  CE   2023-01-19    2023-01-17      2d      16  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-01-19/NIFTY_17050_CE_19_JAN_23.csv
NIFTY   18950  PE   2023-01-19    2023-01-18      1d      16  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-01-19/NIFTY_18950_PE_19_JAN_23.csv
NIFTY   19050  PE   2023-01-19    2023-01-16      3d       2  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-01-19/NIFTY_19050_PE_19_JAN_23.csv
NIFTY   19100  PE   2023-01-19    2023-01-16      3d       3  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-01-19/NIFTY_19100_PE_19_JAN_23.csv
NIFTY   19250  PE   2023-01-19    2023-01-16      3d       1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-01-19/NIFTY_19250_PE_19_JAN_23.csv
NIFTY   19300  PE   2023-01-19    2023-01-16      3d       3  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-01-19/NIFTY_19300_PE_19_JAN_23.csv
NIFTY   19700  PE   2023-01-19    2023-01-16      3d       2  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-01-19/NIFTY_19700_PE_19_JAN_23.csv
NIFTY   19750  PE   2023-01-19    2023-01-16      3d       1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-01-19/NIFTY_19750_PE_19_JAN_23.csv
NIFTY   19800  PE   2023-01-19    2023-01-16      3d       2  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-01-19/NIFTY_19800_PE_19_JAN_23.csv
NIFTY   19850  PE   2023-01-19    2023-01-16      3d       1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-01-19/NIFTY_19850_PE_19_JAN_23.csv
NIFTY   19900  PE   2023-01-19    2023-01-16      3d       2  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-01-19/NIFTY_19900_PE_19_JAN_23.csv
NIFTY   19950  PE   2023-01-19    2023-01-16      3d       3  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-01-19/NIFTY_19950_PE_19_JAN_23.csv
NIFTY   20050  PE   2023-01-19    2023-01-16      3d       1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-01-19/NIFTY_20050_PE_19_JAN_23.csv
NIFTY   20100  PE   2023-01-19    2023-01-16      3d       1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-01-19/NIFTY_20100_PE_19_JAN_23.csv
NIFTY   20150  PE   2023-01-19    2023-01-16      3d       1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-01-19/NIFTY_20150_PE_19_JAN_23.csv
NIFTY   20200  PE   2023-01-19    2023-01-16      3d       2  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-01-19/NIFTY_20200_PE_19_JAN_23.csv
NIFTY   20250  PE   2023-01-19    2023-01-16      3d       1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-01-19/NIFTY_20250_PE_19_JAN_23.csv
NIFTY   15300  CE   2023-01-25    2023-01-23      2d       2  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-01-25/NIFTY_15300_CE_25_JAN_23.csv
NIFTY   15400  CE   2023-01-25    2023-01-24      1d       1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-01-25/NIFTY_15400_CE_25_JAN_23.csv
NIFTY   16150  CE   2023-01-25    2023-01-24      1d       1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-01-25/NIFTY_16150_CE_25_JAN_23.csv
NIFTY   20200  PE   2023-01-25    2023-01-20      5d       1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-01-25/NIFTY_20200_PE_25_JAN_23.csv
NIFTY   16400  CE   2023-02-02    2023-01-30      3d       2  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-02-02/NIFTY_16400_CE_02_FEB_23.csv
NIFTY   16550  CE   2023-02-02    2023-02-01      1d       8  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-02-02/NIFTY_16550_CE_02_FEB_23.csv
NIFTY   19150  PE   2023-02-02    2023-01-27      6d       2  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-02-02/NIFTY_19150_PE_02_FEB_23.csv
NIFTY   19300  PE   2023-02-02    2023-01-27      6d       2  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-02-02/NIFTY_19300_PE_02_FEB_23.csv
NIFTY   19750  PE   2023-02-02    2023-02-01      1d       2  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-02-02/NIFTY_19750_PE_02_FEB_23.csv
NIFTY   19900  PE   2023-02-02    2023-02-01      1d       2  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-02-02/NIFTY_19900_PE_02_FEB_23.csv
NIFTY   16550  CE   2023-02-09    2023-02-07      2d       2  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-02-09/NIFTY_16550_CE_09_FEB_23.csv
NIFTY   19300  PE   2023-02-09    2023-02-06      3d       1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-02-09/NIFTY_19300_PE_09_FEB_23.csv
NIFTY   16550  CE   2023-02-16    2023-02-13      3d       1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-02-16/NIFTY_16550_CE_16_FEB_23.csv
NIFTY   16900  CE   2023-02-16    2023-02-15      1d      37  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-02-16/NIFTY_16900_CE_16_FEB_23.csv
NIFTY   19050  PE   2023-02-16    2023-02-15      1d       3  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-02-16/NIFTY_19050_PE_16_FEB_23.csv
NIFTY   16450  CE   2023-02-23    2023-02-20      3d       9  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-02-23/NIFTY_16450_CE_23_FEB_23.csv
